Column1;Column2;Column3;Column4
Ohio Street Beach;08/05/2014 01:00:00 AM;21;1.66
Osterman Beach;08/05/2014 01:00:00 AM;20;2.06
Calumet Beach;08/05/2014 12:00:00 AM;22.3;0.81
Montrose Beach;08/05/2014 12:00:00 AM;20.3;2.34
Ohio Street Beach;08/05/2014 12:00:00 AM;21.1;1.58
Osterman Beach;08/05/2014 12:00:00 AM;20;1.98
Calumet Beach;08/04/2014 11:00:00 PM;22.4;0.83
Montrose Beach;08/04/2014 11:00:00 PM;20.5;2.1
Ohio Street Beach;08/04/2014 11:00:00 PM;21.2;1.67
Osterman Beach;08/04/2014 11:00:00 PM;20;1.55
Calumet Beach;08/04/2014 10:00:00 PM;22.5;0.98
Montrose Beach;08/04/2014 10:00:00 PM;20.4;2.6
Ohio Street Beach;08/04/2014 10:00:00 PM;21.3;1.89
Osterman Beach;08/04/2014 10:00:00 PM;20;1.41
Calumet Beach;08/04/2014 09:00:00 PM;22.5;0.81
Montrose Beach;08/04/2014 09:00:00 PM;20.3;0.82
Ohio Street Beach;08/04/2014 09:00:00 PM;21.6;1.86
Osterman Beach;08/04/2014 09:00:00 PM;20.1;1.2
63rd Street Beach;08/04/2014 08:00:00 PM;21.9;7.46
Calumet Beach;08/04/2014 08:00:00 PM;22.9;1.35
Montrose Beach;08/04/2014 08:00:00 PM;20.3;0.71
Ohio Street Beach;08/04/2014 08:00:00 PM;21.6;1.85
Osterman Beach;08/04/2014 08:00:00 PM;20.2;0.68
63rd Street Beach;08/04/2014 07:00:00 PM;22;1,683.48
Calumet Beach;08/04/2014 07:00:00 PM;23.1;1.11
Montrose Beach;08/04/2014 07:00:00 PM;20.2;0.5
Ohio Street Beach;08/04/2014 07:00:00 PM;21.7;1.69
Osterman Beach;08/04/2014 07:00:00 PM;20.3;0.57
63rd Street Beach;08/04/2014 06:00:00 PM;22.1;7.25
Calumet Beach;08/04/2014 06:00:00 PM;22.8;0.97
Montrose Beach;08/04/2014 06:00:00 PM;20.2;0.54
Ohio Street Beach;08/04/2014 06:00:00 PM;21.8;1.61
Osterman Beach;08/04/2014 06:00:00 PM;20.3;0.65
63rd Street Beach;08/04/2014 05:00:00 PM;22.1;113.28
Calumet Beach;08/04/2014 05:00:00 PM;22.7;0.96
Montrose Beach;08/04/2014 05:00:00 PM;20.4;0.53
Ohio Street Beach;08/04/2014 05:00:00 PM;22;1.72
Osterman Beach;08/04/2014 05:00:00 PM;20.5;0.67
63rd Street Beach;08/04/2014 04:00:00 PM;22;5.7
Calumet Beach;08/04/2014 04:00:00 PM;22.4;0.86
Montrose Beach;08/04/2014 04:00:00 PM;20.4;0.61
Ohio Street Beach;08/04/2014 04:00:00 PM;22;1.83
Osterman Beach;08/04/2014 04:00:00 PM;20.5;0.66
63rd Street Beach;08/04/2014 03:00:00 PM;22;868.48
Calumet Beach;08/04/2014 03:00:00 PM;22.2;0.89
Montrose Beach;08/04/2014 03:00:00 PM;20.4;0.48
Ohio Street Beach;08/04/2014 03:00:00 PM;22;1.76
Osterman Beach;08/04/2014 03:00:00 PM;20.2;0.59
63rd Street Beach;08/04/2014 02:00:00 PM;21.9;7.01
Calumet Beach;08/04/2014 02:00:00 PM;22;1.04
Montrose Beach;08/04/2014 02:00:00 PM;20.6;0.44
Ohio Street Beach;08/04/2014 02:00:00 PM;21.6;1.86
Osterman Beach;08/04/2014 02:00:00 PM;20.5;0.75
63rd Street Beach;08/04/2014 01:00:00 PM;22.1;7.38
Calumet Beach;08/04/2014 01:00:00 PM;21.9;0.93
Montrose Beach;08/04/2014 01:00:00 PM;20.6;0.37
Ohio Street Beach;08/04/2014 01:00:00 PM;22.2;1.91
Osterman Beach;08/04/2014 01:00:00 PM;20.7;0.58
63rd Street Beach;08/04/2014 12:00:00 PM;22;8.2
Calumet Beach;08/04/2014 12:00:00 PM;21.9;0.91
Montrose Beach;08/04/2014 12:00:00 PM;20.5;0.29
Ohio Street Beach;08/04/2014 12:00:00 PM;22;3.88
Osterman Beach;08/04/2014 12:00:00 PM;20.4;0.58
63rd Street Beach;08/04/2014 11:00:00 AM;21.6;37.13
Calumet Beach;08/04/2014 11:00:00 AM;21.5;0.73
Montrose Beach;08/04/2014 11:00:00 AM;20.2;0.32
Ohio Street Beach;08/04/2014 11:00:00 AM;21.2;1.87
Osterman Beach;08/04/2014 11:00:00 AM;20.1;0.7
63rd Street Beach;08/04/2014 10:00:00 AM;21.4;8.19
Calumet Beach;08/04/2014 10:00:00 AM;21.7;0.86
Montrose Beach;08/04/2014 10:00:00 AM;19.8;0.5
Ohio Street Beach;08/04/2014 10:00:00 AM;20.7;2.2
Osterman Beach;08/04/2014 10:00:00 AM;19.9;0.65
63rd Street Beach;08/04/2014 09:00:00 AM;21.2;7.67
Calumet Beach;08/04/2014 09:00:00 AM;21.6;0.94
Montrose Beach;08/04/2014 09:00:00 AM;19.8;0.51
Ohio Street Beach;08/04/2014 09:00:00 AM;20.6;2.32
Osterman Beach;08/04/2014 09:00:00 AM;19.8;0.59
63rd Street Beach;08/04/2014 08:00:00 AM;21.1;7.22
Calumet Beach;08/04/2014 08:00:00 AM;21.5;1.21
Montrose Beach;08/04/2014 08:00:00 AM;19.6;0.63
Ohio Street Beach;08/04/2014 08:00:00 AM;20.5;2.3
Osterman Beach;08/04/2014 08:00:00 AM;19.6;0.76
63rd Street Beach;08/04/2014 07:00:00 AM;21;7.35
Calumet Beach;08/04/2014 07:00:00 AM;21.4;1.01
Montrose Beach;08/04/2014 07:00:00 AM;19.6;0.74
Ohio Street Beach;08/04/2014 07:00:00 AM;20.3;2.93
Osterman Beach;08/04/2014 07:00:00 AM;19.5;0.79
63rd Street Beach;08/04/2014 06:00:00 AM;21;7.26
Calumet Beach;08/04/2014 06:00:00 AM;21.4;1.18
Montrose Beach;08/04/2014 06:00:00 AM;19.6;0.76
Ohio Street Beach;08/04/2014 06:00:00 AM;20.4;2.54
Osterman Beach;08/04/2014 06:00:00 AM;19.5;0.7
63rd Street Beach;08/04/2014 05:00:00 AM;21.1;7.58
Calumet Beach;08/04/2014 05:00:00 AM;21.5;1.11
Montrose Beach;08/04/2014 05:00:00 AM;19.6;0.73
Ohio Street Beach;08/04/2014 05:00:00 AM;20.4;2.49
Osterman Beach;08/04/2014 05:00:00 AM;19.5;0.84
63rd Street Beach;08/04/2014 04:00:00 AM;21.1;7.39
Calumet Beach;08/04/2014 04:00:00 AM;21.5;0.94
Montrose Beach;08/04/2014 04:00:00 AM;19.7;0.76
Ohio Street Beach;08/04/2014 04:00:00 AM;20.4;3.64
Osterman Beach;08/04/2014 04:00:00 AM;19.6;0.78
63rd Street Beach;08/04/2014 03:00:00 AM;21.2;7.46
Calumet Beach;08/04/2014 03:00:00 AM;21.5;0.98
Montrose Beach;08/04/2014 03:00:00 AM;19.7;0.8
Ohio Street Beach;08/04/2014 03:00:00 AM;20.5;2.52
Osterman Beach;08/04/2014 03:00:00 AM;19.6;0.69
63rd Street Beach;08/04/2014 02:00:00 AM;21.3;7.36
Calumet Beach;08/04/2014 02:00:00 AM;21.6;1.03
Montrose Beach;08/04/2014 02:00:00 AM;19.8;0.99
Ohio Street Beach;08/04/2014 02:00:00 AM;20.5;2.59
Osterman Beach;08/04/2014 02:00:00 AM;19.7;0.83
63rd Street Beach;08/04/2014 01:00:00 AM;21.4;7.09
Calumet Beach;08/04/2014 01:00:00 AM;21.6;1.08
Montrose Beach;08/04/2014 01:00:00 AM;19.8;1.07
Ohio Street Beach;08/04/2014 01:00:00 AM;20.6;2.74
Osterman Beach;08/04/2014 01:00:00 AM;19.7;0.77
63rd Street Beach;08/04/2014 12:00:00 AM;21.4;7.12
Calumet Beach;08/04/2014 12:00:00 AM;21.7;1.07
Montrose Beach;08/04/2014 12:00:00 AM;19.8;1
Ohio Street Beach;08/04/2014 12:00:00 AM;20.6;2.54
Osterman Beach;08/04/2014 12:00:00 AM;19.8;0.83
63rd Street Beach;08/03/2014 11:00:00 PM;21.5;6.84
Calumet Beach;08/03/2014 11:00:00 PM;21.8;1.11
Montrose Beach;08/03/2014 11:00:00 PM;19.8;1.13
Ohio Street Beach;08/03/2014 11:00:00 PM;20.6;2.37
Osterman Beach;08/03/2014 11:00:00 PM;19.8;0.92
63rd Street Beach;08/03/2014 10:00:00 PM;21.5;6.03
Calumet Beach;08/03/2014 10:00:00 PM;21.8;1.34
Montrose Beach;08/03/2014 10:00:00 PM;20.1;1.61
Ohio Street Beach;08/03/2014 10:00:00 PM;20.6;2.73
Osterman Beach;08/03/2014 10:00:00 PM;19.8;0.86
63rd Street Beach;08/03/2014 09:00:00 PM;21.5;7.02
Calumet Beach;08/03/2014 09:00:00 PM;21.8;1.05
Montrose Beach;08/03/2014 09:00:00 PM;19.8;1.2
Ohio Street Beach;08/03/2014 09:00:00 PM;20.7;2.8
Osterman Beach;08/03/2014 09:00:00 PM;19.9;0.89
63rd Street Beach;08/03/2014 08:00:00 PM;21.6;6.88
Calumet Beach;08/03/2014 08:00:00 PM;21.9;1.13
Montrose Beach;08/03/2014 08:00:00 PM;19.8;1.18
Ohio Street Beach;08/03/2014 08:00:00 PM;20.8;2.52
Osterman Beach;08/03/2014 08:00:00 PM;20;0.98
63rd Street Beach;08/03/2014 07:00:00 PM;21.8;6.95
Calumet Beach;08/03/2014 07:00:00 PM;22.1;1.41
Montrose Beach;08/03/2014 07:00:00 PM;19.8;0.98
Ohio Street Beach;08/03/2014 07:00:00 PM;20.9;2.53
Osterman Beach;08/03/2014 07:00:00 PM;19.9;0.96
63rd Street Beach;08/03/2014 06:00:00 PM;22.2;5.6
Calumet Beach;08/03/2014 06:00:00 PM;22.1;1.46
Montrose Beach;08/03/2014 06:00:00 PM;19.9;1.13
Ohio Street Beach;08/03/2014 06:00:00 PM;21.1;2.6
Osterman Beach;08/03/2014 06:00:00 PM;20;0.92
63rd Street Beach;08/03/2014 05:00:00 PM;22.3;7.27
Calumet Beach;08/03/2014 05:00:00 PM;21.9;0.87
Montrose Beach;08/03/2014 05:00:00 PM;20.6;1.1
Ohio Street Beach;08/03/2014 05:00:00 PM;21.2;2.47
Osterman Beach;08/03/2014 05:00:00 PM;20;0.87
63rd Street Beach;08/03/2014 04:00:00 PM;22.6;6.56
Calumet Beach;08/03/2014 04:00:00 PM;21.9;0.84
Montrose Beach;08/03/2014 04:00:00 PM;21;1.29
Ohio Street Beach;08/03/2014 04:00:00 PM;21.5;2.79
Osterman Beach;08/03/2014 04:00:00 PM;20.2;1.05
63rd Street Beach;08/03/2014 03:00:00 PM;21.8;2.56
Calumet Beach;08/03/2014 03:00:00 PM;21.8;0.92
Montrose Beach;08/03/2014 03:00:00 PM;21;1.3
Ohio Street Beach;08/03/2014 03:00:00 PM;21.5;2.79
Osterman Beach;08/03/2014 03:00:00 PM;19.9;1.17
63rd Street Beach;08/03/2014 02:00:00 PM;21.6;2.18
Calumet Beach;08/03/2014 02:00:00 PM;21.3;0.96
Montrose Beach;08/03/2014 02:00:00 PM;21;1.33
Ohio Street Beach;08/03/2014 02:00:00 PM;21.6;2.58
Osterman Beach;08/03/2014 02:00:00 PM;21;1.04
63rd Street Beach;08/03/2014 01:00:00 PM;22.1;2.08
Calumet Beach;08/03/2014 01:00:00 PM;21.6;0.85
Montrose Beach;08/03/2014 01:00:00 PM;20.8;1.23
Ohio Street Beach;08/03/2014 01:00:00 PM;22;1.86
Osterman Beach;08/03/2014 01:00:00 PM;20.9;1.21
63rd Street Beach;08/03/2014 12:00:00 PM;21.7;1.59
Calumet Beach;08/03/2014 12:00:00 PM;21.9;0.92
Montrose Beach;08/03/2014 12:00:00 PM;20.6;1.32
Ohio Street Beach;08/03/2014 12:00:00 PM;22;1.9
Osterman Beach;08/03/2014 12:00:00 PM;20.6;1.38
63rd Street Beach;08/03/2014 11:00:00 AM;21.4;1.71
Calumet Beach;08/03/2014 11:00:00 AM;21.7;0.88
Montrose Beach;08/03/2014 11:00:00 AM;20.6;1.45
Ohio Street Beach;08/03/2014 11:00:00 AM;21.9;2.01
Osterman Beach;08/03/2014 11:00:00 AM;20.8;1.57
63rd Street Beach;08/03/2014 10:00:00 AM;21.2;1.73
Calumet Beach;08/03/2014 10:00:00 AM;21.5;1.01
Montrose Beach;08/03/2014 10:00:00 AM;20.4;1.44
Ohio Street Beach;08/03/2014 10:00:00 AM;20.9;1.91
Osterman Beach;08/03/2014 10:00:00 AM;20.5;1.31
63rd Street Beach;08/03/2014 09:00:00 AM;21.1;1.65
Calumet Beach;08/03/2014 09:00:00 AM;21.4;1.98
Montrose Beach;08/03/2014 09:00:00 AM;20.3;1.52
Ohio Street Beach;08/03/2014 09:00:00 AM;20.7;2.05
Osterman Beach;08/03/2014 09:00:00 AM;20.3;1.34
63rd Street Beach;08/03/2014 08:00:00 AM;21;1.78
Calumet Beach;08/03/2014 08:00:00 AM;21.3;1.17
Montrose Beach;08/03/2014 08:00:00 AM;20.3;1.31
Ohio Street Beach;08/03/2014 08:00:00 AM;20.5;2.06
Osterman Beach;08/03/2014 08:00:00 AM;20;1.28
63rd Street Beach;08/03/2014 07:00:00 AM;21;1.92
Calumet Beach;08/03/2014 07:00:00 AM;21.3;1.22
Montrose Beach;08/03/2014 07:00:00 AM;20.3;1.28
Ohio Street Beach;08/03/2014 07:00:00 AM;20.4;2.12
Osterman Beach;08/03/2014 07:00:00 AM;20;1.41
63rd Street Beach;08/03/2014 06:00:00 AM;21.1;1.85
Calumet Beach;08/03/2014 06:00:00 AM;21.3;1.26
Montrose Beach;08/03/2014 06:00:00 AM;20.4;1.28
Ohio Street Beach;08/03/2014 06:00:00 AM;20.4;2.5
Osterman Beach;08/03/2014 06:00:00 AM;20.1;1.34
63rd Street Beach;08/03/2014 05:00:00 AM;21.1;2.17
Calumet Beach;08/03/2014 05:00:00 AM;21.4;1.36
Montrose Beach;08/03/2014 05:00:00 AM;20.4;1.26
Ohio Street Beach;08/03/2014 05:00:00 AM;20.4;5.41
Osterman Beach;08/03/2014 05:00:00 AM;20.2;1.38
63rd Street Beach;08/03/2014 04:00:00 AM;21.2;2.01
Calumet Beach;08/03/2014 04:00:00 AM;21.5;1.42
Montrose Beach;08/03/2014 04:00:00 AM;20.5;1.49
Ohio Street Beach;08/03/2014 04:00:00 AM;20.5;2.29
Osterman Beach;08/03/2014 04:00:00 AM;20.3;1.77
63rd Street Beach;08/03/2014 03:00:00 AM;21.3;2.36
Calumet Beach;08/03/2014 03:00:00 AM;21.5;1.41
Montrose Beach;08/03/2014 03:00:00 AM;20.6;1.58
Ohio Street Beach;08/03/2014 03:00:00 AM;20.5;2.8
Osterman Beach;08/03/2014 03:00:00 AM;20.4;1.5
63rd Street Beach;08/03/2014 02:00:00 AM;21.4;2.35
Calumet Beach;08/03/2014 02:00:00 AM;21.6;1.34
Montrose Beach;08/03/2014 02:00:00 AM;20.6;1.83
Ohio Street Beach;08/03/2014 02:00:00 AM;20.6;2.16
Osterman Beach;08/03/2014 02:00:00 AM;20.6;1.45
63rd Street Beach;08/03/2014 01:00:00 AM;21.5;2.61
Calumet Beach;08/03/2014 01:00:00 AM;21.6;1.34
Montrose Beach;08/03/2014 01:00:00 AM;20.5;1.82
Ohio Street Beach;08/03/2014 01:00:00 AM;20.6;2.44
Osterman Beach;08/03/2014 01:00:00 AM;20.7;1.44
63rd Street Beach;08/03/2014 12:00:00 AM;21.6;2.69
Calumet Beach;08/03/2014 12:00:00 AM;21.8;1.27
Montrose Beach;08/03/2014 12:00:00 AM;20.5;1.87
Ohio Street Beach;08/03/2014 12:00:00 AM;20.7;2.31
Osterman Beach;08/03/2014 12:00:00 AM;20.8;1.59
63rd Street Beach;08/02/2014 11:00:00 PM;21.6;2.46
Calumet Beach;08/02/2014 11:00:00 PM;22.1;1.47
Montrose Beach;08/02/2014 11:00:00 PM;20.7;2.18
Ohio Street Beach;08/02/2014 11:00:00 PM;20.8;2.14
Osterman Beach;08/02/2014 11:00:00 PM;20.9;1.65
63rd Street Beach;08/02/2014 10:00:00 PM;21.8;2.43
Calumet Beach;08/02/2014 10:00:00 PM;22.4;2.21
Montrose Beach;08/02/2014 10:00:00 PM;20.9;2.61
Ohio Street Beach;08/02/2014 10:00:00 PM;20.9;2.28
Osterman Beach;08/02/2014 10:00:00 PM;20.8;1.41
63rd Street Beach;08/02/2014 09:00:00 PM;21.7;2.66
Calumet Beach;08/02/2014 09:00:00 PM;22.8;2
Montrose Beach;08/02/2014 09:00:00 PM;21;2.59
Ohio Street Beach;08/02/2014 09:00:00 PM;21.1;2.47
Osterman Beach;08/02/2014 09:00:00 PM;21;1.47
63rd Street Beach;08/02/2014 08:00:00 PM;21.9;2.09
Calumet Beach;08/02/2014 08:00:00 PM;22.8;1.31
Montrose Beach;08/02/2014 08:00:00 PM;21.3;2.89
Ohio Street Beach;08/02/2014 08:00:00 PM;21.4;2.59
Osterman Beach;08/02/2014 08:00:00 PM;21.4;2.15
Calumet Beach;08/02/2014 07:00:00 PM;23.1;1.62
Montrose Beach;08/02/2014 07:00:00 PM;21.9;2.87
Ohio Street Beach;08/02/2014 07:00:00 PM;21.8;2.43
Osterman Beach;08/02/2014 07:00:00 PM;21.7;1.84
63rd Street Beach;08/02/2014 06:00:00 PM;22.2;2.24
Calumet Beach;08/02/2014 06:00:00 PM;23.2;1.68
Montrose Beach;08/02/2014 06:00:00 PM;21.4;1.79
Ohio Street Beach;08/02/2014 06:00:00 PM;22.5;2.69
Osterman Beach;08/02/2014 06:00:00 PM;21.7;1.68
63rd Street Beach;08/02/2014 05:00:00 PM;22.2;1.93
Calumet Beach;08/02/2014 05:00:00 PM;23.3;1.83
Montrose Beach;08/02/2014 05:00:00 PM;21.5;2.16
Ohio Street Beach;08/02/2014 05:00:00 PM;23.1;2.31
Osterman Beach;08/02/2014 05:00:00 PM;22.3;1.74
63rd Street Beach;08/02/2014 04:00:00 PM;22.2;2.21
Calumet Beach;08/02/2014 04:00:00 PM;23.1;1.61
Montrose Beach;08/02/2014 04:00:00 PM;22.2;3.25
Ohio Street Beach;08/02/2014 04:00:00 PM;23.1;2.4
Osterman Beach;08/02/2014 04:00:00 PM;22.3;1.84
63rd Street Beach;08/02/2014 03:00:00 PM;21.6;1.8
Calumet Beach;08/02/2014 03:00:00 PM;22.4;1.07
Montrose Beach;08/02/2014 03:00:00 PM;22.2;2.76
Ohio Street Beach;08/02/2014 03:00:00 PM;22.4;2.52
Osterman Beach;08/02/2014 03:00:00 PM;21.4;1.76
63rd Street Beach;08/02/2014 02:00:00 PM;21.2;1.55
Calumet Beach;08/02/2014 02:00:00 PM;21.6;1.04
Montrose Beach;08/02/2014 02:00:00 PM;20.8;1.8
Ohio Street Beach;08/02/2014 02:00:00 PM;22.3;2.04
Osterman Beach;08/02/2014 02:00:00 PM;20.8;1.66
63rd Street Beach;08/02/2014 01:00:00 PM;20.9;1.52
Calumet Beach;08/02/2014 01:00:00 PM;21.3;1.09
Montrose Beach;08/02/2014 01:00:00 PM;20.4;1.61
Ohio Street Beach;08/02/2014 01:00:00 PM;21.3;2.37
Osterman Beach;08/02/2014 01:00:00 PM;20.6;2.06
63rd Street Beach;08/02/2014 12:00:00 PM;20.7;1.59
Calumet Beach;08/02/2014 12:00:00 PM;20.9;1.15
Montrose Beach;08/02/2014 12:00:00 PM;20.1;1.97
Ohio Street Beach;08/02/2014 12:00:00 PM;20.7;2.28
Osterman Beach;08/02/2014 12:00:00 PM;20.1;1.95
63rd Street Beach;08/02/2014 10:00:00 AM;20;1.51
Calumet Beach;08/02/2014 10:00:00 AM;20.4;1.23
Montrose Beach;08/02/2014 10:00:00 AM;19.6;1.94
Ohio Street Beach;08/02/2014 10:00:00 AM;20;1.94
Osterman Beach;08/02/2014 10:00:00 AM;19.4;2.11
63rd Street Beach;08/02/2014 09:00:00 AM;19.8;1.7
Calumet Beach;08/02/2014 09:00:00 AM;20.1;1.35
Montrose Beach;08/02/2014 09:00:00 AM;19.4;2.09
Ohio Street Beach;08/02/2014 09:00:00 AM;19.8;1.86
Osterman Beach;08/02/2014 09:00:00 AM;19.2;2.33
Calumet Beach;08/02/2014 08:00:00 AM;20.1;1.4
Montrose Beach;08/02/2014 08:00:00 AM;19.3;2.1
Ohio Street Beach;08/02/2014 08:00:00 AM;19.6;1.92
Osterman Beach;08/02/2014 08:00:00 AM;19.1;2.5
63rd Street Beach;08/02/2014 07:00:00 AM;19.7;1.84
Calumet Beach;08/02/2014 07:00:00 AM;20;1.48
Montrose Beach;08/02/2014 07:00:00 AM;19.2;2.54
Ohio Street Beach;08/02/2014 07:00:00 AM;19.5;1.84
Osterman Beach;08/02/2014 07:00:00 AM;19;2.73
63rd Street Beach;08/02/2014 06:00:00 AM;19.7;1.81
Calumet Beach;08/02/2014 06:00:00 AM;20;1.61
Montrose Beach;08/02/2014 06:00:00 AM;19.3;2.24
Ohio Street Beach;08/02/2014 06:00:00 AM;19.6;1.74
Osterman Beach;08/02/2014 06:00:00 AM;19.1;2.57
Calumet Beach;08/02/2014 05:00:00 AM;20;1.53
Montrose Beach;08/02/2014 05:00:00 AM;19.4;2.03
Ohio Street Beach;08/02/2014 05:00:00 AM;19.6;1.86
Osterman Beach;08/02/2014 05:00:00 AM;19.1;2.96
63rd Street Beach;08/02/2014 04:00:00 AM;19.9;1.99
Calumet Beach;08/02/2014 04:00:00 AM;20.1;1.42
Montrose Beach;08/02/2014 04:00:00 AM;19.4;2.19
Ohio Street Beach;08/02/2014 04:00:00 AM;19.7;2.08
Osterman Beach;08/02/2014 04:00:00 AM;19.2;3.3
63rd Street Beach;08/02/2014 03:00:00 AM;20;1.98
Calumet Beach;08/02/2014 03:00:00 AM;20.1;1.45
Montrose Beach;08/02/2014 03:00:00 AM;19.5;2.23
Ohio Street Beach;08/02/2014 03:00:00 AM;19.7;2.05
Osterman Beach;08/02/2014 03:00:00 AM;19.3;2.82
63rd Street Beach;08/02/2014 02:00:00 AM;20;2.02
Calumet Beach;08/02/2014 02:00:00 AM;20.2;1.31
Montrose Beach;08/02/2014 02:00:00 AM;19.5;2.36
Ohio Street Beach;08/02/2014 02:00:00 AM;19.8;2.04
Osterman Beach;08/02/2014 02:00:00 AM;19.3;2.64
63rd Street Beach;08/02/2014 01:00:00 AM;20.1;2
Calumet Beach;08/02/2014 01:00:00 AM;20.2;1.42
Montrose Beach;08/02/2014 01:00:00 AM;19.6;2.4
Ohio Street Beach;08/02/2014 01:00:00 AM;19.8;2.26
Osterman Beach;08/02/2014 01:00:00 AM;19.5;2.61
63rd Street Beach;08/02/2014 12:00:00 AM;20.1;1.99
Calumet Beach;08/02/2014 12:00:00 AM;20.3;1.35
Montrose Beach;08/02/2014 12:00:00 AM;19.6;2.29
Ohio Street Beach;08/02/2014 12:00:00 AM;19.9;2.03
Osterman Beach;08/02/2014 12:00:00 AM;19.5;2.89
63rd Street Beach;08/01/2014 11:00:00 PM;20.3;2.06
Calumet Beach;08/01/2014 11:00:00 PM;20.4;1.37
Montrose Beach;08/01/2014 11:00:00 PM;19.6;2.21
Ohio Street Beach;08/01/2014 11:00:00 PM;19.8;2
Osterman Beach;08/01/2014 11:00:00 PM;19.5;2.82
63rd Street Beach;08/01/2014 10:00:00 PM;20.3;2.2
Calumet Beach;08/01/2014 10:00:00 PM;20.4;1.43
Montrose Beach;08/01/2014 10:00:00 PM;19.7;2.29
Ohio Street Beach;08/01/2014 10:00:00 PM;19.9;2.05
Osterman Beach;08/01/2014 10:00:00 PM;19.6;2.99
Calumet Beach;08/01/2014 09:00:00 PM;20.5;1.35
Montrose Beach;08/01/2014 09:00:00 PM;19.7;2.21
Ohio Street Beach;08/01/2014 09:00:00 PM;19.8;1.94
Osterman Beach;08/01/2014 09:00:00 PM;19.7;3.12
63rd Street Beach;08/01/2014 08:00:00 PM;20.3;1.89
Calumet Beach;08/01/2014 08:00:00 PM;20.5;1.42
Montrose Beach;08/01/2014 08:00:00 PM;19.8;2.17
Ohio Street Beach;08/01/2014 08:00:00 PM;19.9;2.18
Osterman Beach;08/01/2014 08:00:00 PM;20;3.34
63rd Street Beach;08/01/2014 07:00:00 PM;20.3;1.89
Calumet Beach;08/01/2014 07:00:00 PM;20.6;1.55
Montrose Beach;08/01/2014 07:00:00 PM;19.7;1.87
Ohio Street Beach;08/01/2014 07:00:00 PM;20;2.32
Osterman Beach;08/01/2014 07:00:00 PM;20;2.72
63rd Street Beach;08/01/2014 06:00:00 PM;20.3;1.9
Calumet Beach;08/01/2014 06:00:00 PM;20.7;1.63
Montrose Beach;08/01/2014 06:00:00 PM;19.8;2.15
Ohio Street Beach;08/01/2014 06:00:00 PM;20.1;2.28
Osterman Beach;08/01/2014 06:00:00 PM;20.1;2.78
63rd Street Beach;08/01/2014 05:00:00 PM;20.4;1.99
Calumet Beach;08/01/2014 05:00:00 PM;20.7;1.42
Montrose Beach;08/01/2014 05:00:00 PM;19.9;2.42
Ohio Street Beach;08/01/2014 05:00:00 PM;20.3;2.5
Osterman Beach;08/01/2014 05:00:00 PM;19.8;2.64
63rd Street Beach;08/01/2014 04:00:00 PM;20.5;2.08
Calumet Beach;08/01/2014 04:00:00 PM;20.5;1.46
Montrose Beach;08/01/2014 04:00:00 PM;20.5;2.86
Ohio Street Beach;08/01/2014 04:00:00 PM;20.7;2.5
Osterman Beach;08/01/2014 04:00:00 PM;20;2.63
63rd Street Beach;08/01/2014 03:00:00 PM;20.9;2.17
Calumet Beach;08/01/2014 03:00:00 PM;20.4;1.41
Montrose Beach;08/01/2014 03:00:00 PM;20.2;2.61
Ohio Street Beach;08/01/2014 03:00:00 PM;20.9;2.61
Osterman Beach;08/01/2014 03:00:00 PM;19.9;2.6
63rd Street Beach;08/01/2014 02:00:00 PM;20.9;2.2
Calumet Beach;08/01/2014 02:00:00 PM;20;1.52
Montrose Beach;08/01/2014 02:00:00 PM;20.2;2.82
Ohio Street Beach;08/01/2014 02:00:00 PM;21.3;2.24
Osterman Beach;08/01/2014 02:00:00 PM;19.6;2.59
63rd Street Beach;08/01/2014 01:00:00 PM;20.7;2.17
Calumet Beach;08/01/2014 01:00:00 PM;20;1.5
Montrose Beach;08/01/2014 01:00:00 PM;20.1;2.83
Ohio Street Beach;08/01/2014 01:00:00 PM;21.4;2.54
Osterman Beach;08/01/2014 01:00:00 PM;19.8;2.43
63rd Street Beach;08/01/2014 12:00:00 PM;21.1;2.22
Calumet Beach;08/01/2014 12:00:00 PM;20.4;1.41
Montrose Beach;08/01/2014 12:00:00 PM;20.1;2.6
Ohio Street Beach;08/01/2014 12:00:00 PM;21.3;2.5
Osterman Beach;08/01/2014 12:00:00 PM;19.6;2.63
63rd Street Beach;08/01/2014 11:00:00 AM;20.7;2.23
Calumet Beach;08/01/2014 11:00:00 AM;19.9;1.49
Montrose Beach;08/01/2014 11:00:00 AM;19.9;2.8
Ohio Street Beach;08/01/2014 11:00:00 AM;21.1;2.47
Osterman Beach;08/01/2014 11:00:00 AM;19.8;2.76
63rd Street Beach;08/01/2014 10:00:00 AM;20.2;2.51
Calumet Beach;08/01/2014 10:00:00 AM;19.7;1.54
Montrose Beach;08/01/2014 10:00:00 AM;19.6;3.03
Ohio Street Beach;08/01/2014 10:00:00 AM;20.6;2.51
Osterman Beach;08/01/2014 10:00:00 AM;19.4;2.14
63rd Street Beach;08/01/2014 09:00:00 AM;19.9;2.54
Calumet Beach;08/01/2014 09:00:00 AM;19.6;1.59
Montrose Beach;08/01/2014 09:00:00 AM;19.4;2.83
Ohio Street Beach;08/01/2014 09:00:00 AM;20.2;2.62
Osterman Beach;08/01/2014 09:00:00 AM;19.2;2.5
63rd Street Beach;08/01/2014 08:00:00 AM;19.9;2.51
Calumet Beach;08/01/2014 08:00:00 AM;19.5;1.53
Montrose Beach;08/01/2014 08:00:00 AM;19.3;3.23
